"cnty_fips","display_name","Value","theme_range"
15003,"""Honolulu, (HI)""",24.7,"11.0 - 28.6 (634)"
15005,"""Kalawao, (HI)""",11.2,"11.0 - 28.6 (634)"
15007,"""Kauai, (HI)""",24,"11.0 - 28.6 (634)"
15009,"""Maui, (HI)""",24.9,"11.0 - 28.6 (634)"
41003,"""Benton, (OR)""",21.7,"11.0 - 28.6 (634)"
41005,"""Clackamas, (OR)""",27.6,"11.0 - 28.6 (634)"
41007,"""Clatsop, (OR)""",31.6,"28.7 - 32.2 (638)"
41009,"""Columbia, (OR)""",33.6,"32.3 - 35.1 (629)"
41011,"""Coos, (OR)""",38.6,"38.3 - 58.9 (619)"
41013,"""Crook, (OR)""",32.6,"32.3 - 35.1 (629)"
41015,"""Curry, (OR)""",36.7,"35.2 - 38.2 (622)"
41017,"""Deschutes, (OR)""",25.4,"11.0 - 28.6 (634)"
41019,"""Douglas, (OR)""",33.8,"32.3 - 35.1 (629)"
41021,"""Gilliam, (OR)""",31.6,"28.7 - 32.2 (638)"
41027,"""Hood River, (OR)""",29.4,"28.7 - 32.2 (638)"
41029,"""Jackson, (OR)""",26.7,"11.0 - 28.6 (634)"
41031,"""Jefferson, (OR)""",36.9,"35.2 - 38.2 (622)"
41033,"""Josephine, (OR)""",32.2,"28.7 - 32.2 (638)"
41035,"""Klamath, (OR)""",30.1,"28.7 - 32.2 (638)"
41037,"""Lake, (OR)""",36.5,"35.2 - 38.2 (622)"
41039,"""Lane, (OR)""",28.5,"11.0 - 28.6 (634)"
41041,"""Lincoln, (OR)""",36.6,"35.2 - 38.2 (622)"
41043,"""Linn, (OR)""",34.5,"32.3 - 35.1 (629)"
41047,"""Marion, (OR)""",34.8,"32.3 - 35.1 (629)"
41051,"""Multnomah, (OR)""",23.9,"11.0 - 28.6 (634)"
41053,"""Polk, (OR)""",35.2,"35.2 - 38.2 (622)"
41055,"""Sherman, (OR)""",34.9,"32.3 - 35.1 (629)"
41057,"""Tillamook, (OR)""",38.4,"38.3 - 58.9 (619)"
41065,"""Wasco, (OR)""",28.1,"11.0 - 28.6 (634)"
41067,"""Washington, (OR)""",28.8,"28.7 - 32.2 (638)"
41069,"""Wheeler, (OR)""",26,"11.0 - 28.6 (634)"
41071,"""Yamhill, (OR)""",34.7,"32.3 - 35.1 (629)"
53007,"""Chelan, (WA)""",32.9,"32.3 - 35.1 (629)"
53009,"""Clallam, (WA)""",30.4,"28.7 - 32.2 (638)"
53011,"""Clark, (WA)""",31.8,"28.7 - 32.2 (638)"
53015,"""Cowlitz, (WA)""",37.7,"35.2 - 38.2 (622)"
53027,"""Grays Harbor, (WA)""",36.1,"35.2 - 38.2 (622)"
53029,"""Island, (WA)""",30.6,"28.7 - 32.2 (638)"
53031,"""Jefferson, (WA)""",22.2,"11.0 - 28.6 (634)"
53033,"""King, (WA)""",22.4,"11.0 - 28.6 (634)"
53035,"""Kitsap, (WA)""",30.3,"28.7 - 32.2 (638)"
53037,"""Kittitas, (WA)""",27.6,"11.0 - 28.6 (634)"
53039,"""Klickitat, (WA)""",27,"11.0 - 28.6 (634)"
53041,"""Lewis, (WA)""",33.1,"32.3 - 35.1 (629)"
53045,"""Mason, (WA)""",37.8,"35.2 - 38.2 (622)"
53047,"""Okanogan, (WA)""",32.4,"32.3 - 35.1 (629)"
53049,"""Pacific, (WA)""",38.2,"35.2 - 38.2 (622)"
53053,"""Pierce, (WA)""",31.6,"28.7 - 32.2 (638)"
53055,"""San Juan, (WA)""",20,"11.0 - 28.6 (634)"
53057,"""Skagit, (WA)""",30.4,"28.7 - 32.2 (638)"
53059,"""Skamania, (WA)""",34.7,"32.3 - 35.1 (629)"
53061,"""Snohomish, (WA)""",30.1,"28.7 - 32.2 (638)"
53067,"""Thurston, (WA)""",30,"28.7 - 32.2 (638)"
53069,"""Wahkiakum, (WA)""",34.7,"32.3 - 35.1 (629)"
53073,"""Whatcom, (WA)""",27.9,"11.0 - 28.6 (634)"
53077,"""Yakima, (WA)""",34.3,"32.3 - 35.1 (629)"
04001,"""Apache, (AZ)""",36,"35.2 - 38.2 (622)"
04003,"""Cochise, (AZ)""",31.4,"28.7 - 32.2 (638)"
04005,"""Coconino, (AZ)""",24.5,"11.0 - 28.6 (634)"
04007,"""Gila, (AZ)""",33.1,"32.3 - 35.1 (629)"
04009,"""Graham, (AZ)""",34.1,"32.3 - 35.1 (629)"
04011,"""Greenlee, (AZ)""",30,"28.7 - 32.2 (638)"
04012,"""La Paz, (AZ)""",34.3,"32.3 - 35.1 (629)"
04013,"""Maricopa, (AZ)""",27,"11.0 - 28.6 (634)"
04015,"""Mohave, (AZ)""",31.3,"28.7 - 32.2 (638)"
04017,"""Navajo, (AZ)""",33.8,"32.3 - 35.1 (629)"
04019,"""Pima, (AZ)""",25.7,"11.0 - 28.6 (634)"
04021,"""Pinal, (AZ)""",35,"32.3 - 35.1 (629)"
04023,"""Santa Cruz, (AZ)""",30.1,"28.7 - 32.2 (638)"
04025,"""Yavapai, (AZ)""",24.7,"11.0 - 28.6 (634)"
04027,"""Yuma, (AZ)""",38.4,"38.3 - 58.9 (619)"
06003,"""Alpine, (CA)""",16.8,"11.0 - 28.6 (634)"
06019,"""Fresno, (CA)""",33,"32.3 - 35.1 (629)"
06025,"""Imperial, (CA)""",32.8,"32.3 - 35.1 (629)"
06027,"""Inyo, (CA)""",27.1,"11.0 - 28.6 (634)"
06029,"""Kern, (CA)""",31.1,"28.7 - 32.2 (638)"
06037,"""Los Angeles, (CA)""",21.8,"11.0 - 28.6 (634)"
06039,"""Madera, (CA)""",36.7,"35.2 - 38.2 (622)"
06051,"""Mono, (CA)""",28.2,"11.0 - 28.6 (634)"
06059,"""Orange, (CA)""",19.4,"11.0 - 28.6 (634)"
06065,"""Riverside, (CA)""",28.3,"11.0 - 28.6 (634)"
06071,"""San Bernardino, (CA)""",30.6,"28.7 - 32.2 (638)"
06073,"""San Diego, (CA)""",20.1,"11.0 - 28.6 (634)"
06107,"""Tulare, (CA)""",37.1,"35.2 - 38.2 (622)"
06111,"""Ventura, (CA)""",19.9,"11.0 - 28.6 (634)"
08007,"""Archuleta, (CO)""",24.7,"11.0 - 28.6 (634)"
08029,"""Delta, (CO)""",23.7,"11.0 - 28.6 (634)"
08033,"""Dolores, (CO)""",22.1,"11.0 - 28.6 (634)"
08045,"""Garfield, (CO)""",24.4,"11.0 - 28.6 (634)"
08051,"""Gunnison, (CO)""",14.2,"11.0 - 28.6 (634)"
08053,"""Hinsdale, (CO)""",24,"11.0 - 28.6 (634)"
08067,"""La Plata, (CO)""",18,"11.0 - 28.6 (634)"
08077,"""Mesa, (CO)""",25.7,"11.0 - 28.6 (634)"
08079,"""Mineral, (CO)""",18.4,"11.0 - 28.6 (634)"
08081,"""Moffat, (CO)""",20.5,"11.0 - 28.6 (634)"
08083,"""Montezuma, (CO)""",28.2,"11.0 - 28.6 (634)"
08085,"""Montrose, (CO)""",20.2,"11.0 - 28.6 (634)"
08091,"""Ouray, (CO)""",20.7,"11.0 - 28.6 (634)"
08097,"""Pitkin, (CO)""",14.9,"11.0 - 28.6 (634)"
08103,"""Rio Blanco, (CO)""",23.2,"11.0 - 28.6 (634)"
08107,"""Routt, (CO)""",16.1,"11.0 - 28.6 (634)"
08111,"""San Juan, (CO)""",20.9,"11.0 - 28.6 (634)"
08113,"""San Miguel, (CO)""",16.3,"11.0 - 28.6 (634)"
16001,"""Ada, (ID)""",24.8,"11.0 - 28.6 (634)"
16005,"""Bannock, (ID)""",31.2,"28.7 - 32.2 (638)"
16007,"""Bear Lake, (ID)""",29.1,"28.7 - 32.2 (638)"
16011,"""Bingham, (ID)""",33.7,"32.3 - 35.1 (629)"
16013,"""Blaine, (ID)""",16.8,"11.0 - 28.6 (634)"
16015,"""Boise, (ID)""",29.2,"28.7 - 32.2 (638)"
16019,"""Bonneville, (ID)""",29.1,"28.7 - 32.2 (638)"
16023,"""Butte, (ID)""",26.1,"11.0 - 28.6 (634)"
16025,"""Camas, (ID)""",30,"28.7 - 32.2 (638)"
16027,"""Canyon, (ID)""",34.4,"32.3 - 35.1 (629)"
16029,"""Caribou, (ID)""",28,"11.0 - 28.6 (634)"
16031,"""Cassia, (ID)""",34,"32.3 - 35.1 (629)"
16033,"""Clark, (ID)""",26.7,"11.0 - 28.6 (634)"
16037,"""Custer, (ID)""",23.9,"11.0 - 28.6 (634)"
16039,"""Elmore, (ID)""",36.5,"35.2 - 38.2 (622)"
16041,"""Franklin, (ID)""",29.2,"28.7 - 32.2 (638)"
16043,"""Fremont, (ID)""",28.5,"11.0 - 28.6 (634)"
16045,"""Gem, (ID)""",37.3,"35.2 - 38.2 (622)"
16047,"""Gooding, (ID)""",31,"28.7 - 32.2 (638)"
16051,"""Jefferson, (ID)""",35.3,"35.2 - 38.2 (622)"
16053,"""Jerome, (ID)""",32,"28.7 - 32.2 (638)"
16063,"""Lincoln, (ID)""",30.3,"28.7 - 32.2 (638)"
16065,"""Madison, (ID)""",28.1,"11.0 - 28.6 (634)"
16067,"""Minidoka, (ID)""",30.8,"28.7 - 32.2 (638)"
16071,"""Oneida, (ID)""",32.1,"28.7 - 32.2 (638)"
16073,"""Owyhee, (ID)""",39.8,"38.3 - 58.9 (619)"
16075,"""Payette, (ID)""",37.9,"35.2 - 38.2 (622)"
16077,"""Power, (ID)""",38.5,"38.3 - 58.9 (619)"
16081,"""Teton, (ID)""",18.9,"11.0 - 28.6 (634)"
16083,"""Twin Falls, (ID)""",31.4,"28.7 - 32.2 (638)"
16087,"""Washington, (ID)""",36.6,"35.2 - 38.2 (622)"
32001,"""Churchill, (NV)""",31.9,"28.7 - 32.2 (638)"
32003,"""Clark, (NV)""",27.1,"11.0 - 28.6 (634)"
32005,"""Douglas, (NV)""",25.7,"11.0 - 28.6 (634)"
32007,"""Elko, (NV)""",28.1,"11.0 - 28.6 (634)"
32009,"""Esmeralda, (NV)""",24.3,"11.0 - 28.6 (634)"
32011,"""Eureka, (NV)""",24.4,"11.0 - 28.6 (634)"
32013,"""Humboldt, (NV)""",32,"28.7 - 32.2 (638)"
32015,"""Lander, (NV)""",30,"28.7 - 32.2 (638)"
32017,"""Lincoln, (NV)""",28,"11.0 - 28.6 (634)"
32019,"""Lyon, (NV)""",33.6,"32.3 - 35.1 (629)"
32021,"""Mineral, (NV)""",38.5,"38.3 - 58.9 (619)"
32023,"""Nye, (NV)""",34,"32.3 - 35.1 (629)"
32027,"""Pershing, (NV)""",38.9,"38.3 - 58.9 (619)"
32029,"""Storey, (NV)""",27.5,"11.0 - 28.6 (634)"
32031,"""Washoe, (NV)""",23.5,"11.0 - 28.6 (634)"
32033,"""White Pine, (NV)""",30.9,"28.7 - 32.2 (638)"
32510,"""Carson City, (NV)""",31,"28.7 - 32.2 (638)"
35003,"""Catron, (NM)""",26.7,"11.0 - 28.6 (634)"
35006,"""Cibola, (NM)""",34.1,"32.3 - 35.1 (629)"
35013,"""Do̱a Ana, (NM)""",26.6,"11.0 - 28.6 (634)"
35017,"""Grant, (NM)""",29.8,"28.7 - 32.2 (638)"
35023,"""Hidalgo, (NM)""",26.6,"11.0 - 28.6 (634)"
35029,"""Luna, (NM)""",35,"32.3 - 35.1 (629)"
35031,"""McKinley, (NM)""",38.3,"38.3 - 58.9 (619)"
35043,"""Sandoval, (NM)""",28.3,"11.0 - 28.6 (634)"
35045,"""San Juan, (NM)""",34.9,"32.3 - 35.1 (629)"
35051,"""Sierra, (NM)""",29.5,"28.7 - 32.2 (638)"
35053,"""Socorro, (NM)""",31.4,"28.7 - 32.2 (638)"
35061,"""Valencia, (NM)""",34.3,"32.3 - 35.1 (629)"
41023,"""Grant, (OR)""",23,"11.0 - 28.6 (634)"
41025,"""Harney, (OR)""",31.7,"28.7 - 32.2 (638)"
41045,"""Malheur, (OR)""",40,"38.3 - 58.9 (619)"
49001,"""Beaver, (UT)""",27.2,"11.0 - 28.6 (634)"
49003,"""Box Elder, (UT)""",34,"32.3 - 35.1 (629)"
49005,"""Cache, (UT)""",25.1,"11.0 - 28.6 (634)"
49007,"""Carbon, (UT)""",30.3,"28.7 - 32.2 (638)"
49009,"""Daggett, (UT)""",28.5,"11.0 - 28.6 (634)"
49011,"""Davis, (UT)""",26.8,"11.0 - 28.6 (634)"
49013,"""Duchesne, (UT)""",31.6,"28.7 - 32.2 (638)"
49015,"""Emery, (UT)""",30.9,"28.7 - 32.2 (638)"
49017,"""Garfield, (UT)""",20.7,"11.0 - 28.6 (634)"
49019,"""Grand, (UT)""",26.8,"11.0 - 28.6 (634)"
49021,"""Iron, (UT)""",26.6,"11.0 - 28.6 (634)"
49023,"""Juab, (UT)""",28.2,"11.0 - 28.6 (634)"
49025,"""Kane, (UT)""",27.3,"11.0 - 28.6 (634)"
49027,"""Millard, (UT)""",36.2,"35.2 - 38.2 (622)"
49029,"""Morgan, (UT)""",22,"11.0 - 28.6 (634)"
49031,"""Piute, (UT)""",22.5,"11.0 - 28.6 (634)"
49033,"""Rich, (UT)""",24.9,"11.0 - 28.6 (634)"
49035,"""Salt Lake, (UT)""",26.3,"11.0 - 28.6 (634)"
49037,"""San Juan, (UT)""",38.4,"38.3 - 58.9 (619)"
49039,"""Sanpete, (UT)""",28.7,"28.7 - 32.2 (638)"
49041,"""Sevier, (UT)""",29.9,"28.7 - 32.2 (638)"
49043,"""Summit, (UT)""",14.3,"11.0 - 28.6 (634)"
49045,"""Tooele, (UT)""",37.3,"35.2 - 38.2 (622)"
49047,"""Uintah, (UT)""",35.9,"35.2 - 38.2 (622)"
49049,"""Utah, (UT)""",26.7,"11.0 - 28.6 (634)"
49051,"""Wasatch, (UT)""",24.7,"11.0 - 28.6 (634)"
49053,"""Washington, (UT)""",24.1,"11.0 - 28.6 (634)"
49055,"""Wayne, (UT)""",22.4,"11.0 - 28.6 (634)"
49057,"""Weber, (UT)""",31.7,"28.7 - 32.2 (638)"
56003,"""Big Horn, (WY)""",32.2,"28.7 - 32.2 (638)"
56007,"""Carbon, (WY)""",33.6,"32.3 - 35.1 (629)"
56013,"""Fremont, (WY)""",29.4,"28.7 - 32.2 (638)"
56017,"""Hot Springs, (WY)""",29.6,"28.7 - 32.2 (638)"
56023,"""Lincoln, (WY)""",25.4,"11.0 - 28.6 (634)"
56025,"""Natrona, (WY)""",31.1,"28.7 - 32.2 (638)"
56029,"""Park, (WY)""",26.7,"11.0 - 28.6 (634)"
56035,"""Sublette, (WY)""",28.8,"28.7 - 32.2 (638)"
56037,"""Sweetwater, (WY)""",30.1,"28.7 - 32.2 (638)"
56039,"""Teton, (WY)""",11,"11.0 - 28.6 (634)"
56041,"""Uinta, (WY)""",34.9,"32.3 - 35.1 (629)"
56043,"""Washakie, (WY)""",29.5,"28.7 - 32.2 (638)"
22031,"""De Soto, (LA)""",43,"38.3 - 58.9 (619)"
48001,"""Anderson, (TX)""",37.3,"35.2 - 38.2 (622)"
48005,"""Angelina, (TX)""",39.6,"38.3 - 58.9 (619)"
48007,"""Aransas, (TX)""",37.7,"35.2 - 38.2 (622)"
48013,"""Atascosa, (TX)""",40,"38.3 - 58.9 (619)"
48015,"""Austin, (TX)""",32,"28.7 - 32.2 (638)"
48019,"""Bandera, (TX)""",29.1,"28.7 - 32.2 (638)"
48021,"""Bastrop, (TX)""",41.3,"38.3 - 58.9 (619)"
48025,"""Bee, (TX)""",33.7,"32.3 - 35.1 (629)"
48027,"""Bell, (TX)""",32.6,"32.3 - 35.1 (629)"
48029,"""Bexar, (TX)""",29.7,"28.7 - 32.2 (638)"
48031,"""Blanco, (TX)""",22.6,"11.0 - 28.6 (634)"
48035,"""Bosque, (TX)""",26.3,"11.0 - 28.6 (634)"
48039,"""Brazoria, (TX)""",31.7,"28.7 - 32.2 (638)"
48041,"""Brazos, (TX)""",31.2,"28.7 - 32.2 (638)"
48043,"""Brewster, (TX)""",26.2,"11.0 - 28.6 (634)"
48047,"""Brooks, (TX)""",35,"32.3 - 35.1 (629)"
48049,"""Brown, (TX)""",37.1,"35.2 - 38.2 (622)"
48051,"""Burleson, (TX)""",46.2,"38.3 - 58.9 (619)"
48053,"""Burnet, (TX)""",33.6,"32.3 - 35.1 (629)"
48055,"""Caldwell, (TX)""",39,"38.3 - 58.9 (619)"
48057,"""Calhoun, (TX)""",32,"28.7 - 32.2 (638)"
48061,"""Cameron, (TX)""",31.2,"28.7 - 32.2 (638)"
48071,"""Chambers, (TX)""",32.7,"32.3 - 35.1 (629)"
48073,"""Cherokee, (TX)""",44.2,"38.3 - 58.9 (619)"
48081,"""Coke, (TX)""",27.9,"11.0 - 28.6 (634)"
48083,"""Coleman, (TX)""",22.2,"11.0 - 28.6 (634)"
48089,"""Colorado, (TX)""",24.7,"11.0 - 28.6 (634)"
48091,"""Comal, (TX)""",29.5,"28.7 - 32.2 (638)"
48093,"""Comanche, (TX)""",24.9,"11.0 - 28.6 (634)"
48095,"""Concho, (TX)""",19.6,"11.0 - 28.6 (634)"
48099,"""Coryell, (TX)""",31.2,"28.7 - 32.2 (638)"
48103,"""Crane, (TX)""",20.4,"11.0 - 28.6 (634)"
48105,"""Crockett, (TX)""",30,"28.7 - 32.2 (638)"
48109,"""Culberson, (TX)""",32,"28.7 - 32.2 (638)"
48123,"""DeWitt, (TX)""",25.5,"11.0 - 28.6 (634)"
48127,"""Dimmit, (TX)""",26.5,"11.0 - 28.6 (634)"
48131,"""Duval, (TX)""",26,"11.0 - 28.6 (634)"
48135,"""Ector, (TX)""",37.2,"35.2 - 38.2 (622)"
48137,"""Edwards, (TX)""",22.9,"11.0 - 28.6 (634)"
48141,"""El Paso, (TX)""",31.5,"28.7 - 32.2 (638)"
48145,"""Falls, (TX)""",29,"28.7 - 32.2 (638)"
48149,"""Fayette, (TX)""",24,"11.0 - 28.6 (634)"
48157,"""Fort Bend, (TX)""",25.4,"11.0 - 28.6 (634)"
48161,"""Freestone, (TX)""",39,"38.3 - 58.9 (619)"
48163,"""Frio, (TX)""",29.4,"28.7 - 32.2 (638)"
48167,"""Galveston, (TX)""",34.4,"32.3 - 35.1 (629)"
48171,"""Gillespie, (TX)""",24.4,"11.0 - 28.6 (634)"
48173,"""Glasscock, (TX)""",26.3,"11.0 - 28.6 (634)"
48175,"""Goliad, (TX)""",31.1,"28.7 - 32.2 (638)"
48177,"""Gonzales, (TX)""",32.8,"32.3 - 35.1 (629)"
48185,"""Grimes, (TX)""",40.6,"38.3 - 58.9 (619)"
48187,"""Guadalupe, (TX)""",33.3,"32.3 - 35.1 (629)"
48193,"""Hamilton, (TX)""",25.7,"11.0 - 28.6 (634)"
48199,"""Hardin, (TX)""",37.1,"35.2 - 38.2 (622)"
48201,"""Harris, (TX)""",29.9,"28.7 - 32.2 (638)"
48209,"""Hays, (TX)""",31.7,"28.7 - 32.2 (638)"
48215,"""Hidalgo, (TX)""",38.3,"38.3 - 58.9 (619)"
48217,"""Hill, (TX)""",36.9,"35.2 - 38.2 (622)"
48225,"""Houston, (TX)""",28.4,"11.0 - 28.6 (634)"
48229,"""Hudspeth, (TX)""",38.3,"38.3 - 58.9 (619)"
48235,"""Irion, (TX)""",24.1,"11.0 - 28.6 (634)"
48239,"""Jackson, (TX)""",33.2,"32.3 - 35.1 (629)"
48241,"""Jasper, (TX)""",43.6,"38.3 - 58.9 (619)"
48243,"""Jeff Davis, (TX)""",26,"11.0 - 28.6 (634)"
48245,"""Jefferson, (TX)""",41.3,"38.3 - 58.9 (619)"
48247,"""Jim Hogg, (TX)""",23.2,"11.0 - 28.6 (634)"
48249,"""Jim Wells, (TX)""",33.9,"32.3 - 35.1 (629)"
48255,"""Karnes, (TX)""",26.9,"11.0 - 28.6 (634)"
48259,"""Kendall, (TX)""",33.9,"32.3 - 35.1 (629)"
48261,"""Kenedy, (TX)""",22,"11.0 - 28.6 (634)"
48265,"""Kerr, (TX)""",24.1,"11.0 - 28.6 (634)"
48267,"""Kimble, (TX)""",31.4,"28.7 - 32.2 (638)"
48271,"""Kinney, (TX)""",22.9,"11.0 - 28.6 (634)"
48273,"""Kleberg, (TX)""",32.8,"32.3 - 35.1 (629)"
48281,"""Lampasas, (TX)""",33.9,"32.3 - 35.1 (629)"
48283,"""La Salle, (TX)""",23.8,"11.0 - 28.6 (634)"
48285,"""Lavaca, (TX)""",40.4,"38.3 - 58.9 (619)"
48287,"""Lee, (TX)""",37.5,"35.2 - 38.2 (622)"
48289,"""Leon, (TX)""",33.7,"32.3 - 35.1 (629)"
48291,"""Liberty, (TX)""",37.4,"35.2 - 38.2 (622)"
48293,"""Limestone, (TX)""",41.9,"38.3 - 58.9 (619)"
48297,"""Live Oak, (TX)""",23.6,"11.0 - 28.6 (634)"
48299,"""Llano, (TX)""",26.3,"11.0 - 28.6 (634)"
48301,"""Loving, (TX)""",29.4,"28.7 - 32.2 (638)"
48307,"""McCulloch, (TX)""",31,"28.7 - 32.2 (638)"
48309,"""McLennan, (TX)""",34.2,"32.3 - 35.1 (629)"
48311,"""McMullen, (TX)""",24.1,"11.0 - 28.6 (634)"
48313,"""Madison, (TX)""",29.8,"28.7 - 32.2 (638)"
48319,"""Mason, (TX)""",25.3,"11.0 - 28.6 (634)"
48321,"""Matagorda, (TX)""",36.2,"35.2 - 38.2 (622)"
48323,"""Maverick, (TX)""",30.7,"28.7 - 32.2 (638)"
48325,"""Medina, (TX)""",37,"35.2 - 38.2 (622)"
48327,"""Menard, (TX)""",29.1,"28.7 - 32.2 (638)"
48329,"""Midland, (TX)""",34.5,"32.3 - 35.1 (629)"
48331,"""Milam, (TX)""",40.6,"38.3 - 58.9 (619)"
48333,"""Mills, (TX)""",28.2,"11.0 - 28.6 (634)"
48339,"""Montgomery, (TX)""",29,"28.7 - 32.2 (638)"
48347,"""Nacogdoches, (TX)""",35.3,"35.2 - 38.2 (622)"
48349,"""Navarro, (TX)""",34.8,"32.3 - 35.1 (629)"
48351,"""Newton, (TX)""",35.2,"35.2 - 38.2 (622)"
48355,"""Nueces, (TX)""",33.2,"32.3 - 35.1 (629)"
48361,"""Orange, (TX)""",45.4,"38.3 - 58.9 (619)"
48371,"""Pecos, (TX)""",39.1,"38.3 - 58.9 (619)"
48373,"""Polk, (TX)""",39.6,"38.3 - 58.9 (619)"
