"cnty_fips","display_name","Value","theme_range"
15003,"""Honolulu, (HI)""",0.1,"0.1 - 0.1 (535)"
15005,"""Kalawao, (HI)""",1.5,"0.9 - 91.9 (634)"
15007,"""Kauai, (HI)""",0.3,"0.2 - 0.3 (767)"
15009,"""Maui, (HI)""",0.1,"0.1 - 0.1 (535)"
41003,"""Benton, (OR)""",0.5,"0.4 - 0.8 (531)"
41005,"""Clackamas, (OR)""",0.6,"0.4 - 0.8 (531)"
41007,"""Clatsop, (OR)""",0.3,"0.2 - 0.3 (767)"
41009,"""Columbia, (OR)""",0.9,"0.9 - 91.9 (634)"
41011,"""Coos, (OR)""",1.8,"0.9 - 91.9 (634)"
41013,"""Crook, (OR)""",0.7,"0.4 - 0.8 (531)"
41015,"""Curry, (OR)""",1,"0.9 - 91.9 (634)"
41017,"""Deschutes, (OR)""",0.5,"0.4 - 0.8 (531)"
41019,"""Douglas, (OR)""",0.8,"0.4 - 0.8 (531)"
41021,"""Gilliam, (OR)""",3.9,"0.9 - 91.9 (634)"
41027,"""Hood River, (OR)""",0.5,"0.4 - 0.8 (531)"
41029,"""Jackson, (OR)""",1,"0.9 - 91.9 (634)"
41031,"""Jefferson, (OR)""",15.7,"0.9 - 91.9 (634)"
41033,"""Josephine, (OR)""",1,"0.9 - 91.9 (634)"
41035,"""Klamath, (OR)""",3.9,"0.9 - 91.9 (634)"
41037,"""Lake, (OR)""",2.4,"0.9 - 91.9 (634)"
41039,"""Lane, (OR)""",0.8,"0.4 - 0.8 (531)"
41041,"""Lincoln, (OR)""",2.4,"0.9 - 91.9 (634)"
41043,"""Linn, (OR)""",0.7,"0.4 - 0.8 (531)"
41047,"""Marion, (OR)""",0.5,"0.4 - 0.8 (531)"
41051,"""Multnomah, (OR)""",0.6,"0.4 - 0.8 (531)"
41053,"""Polk, (OR)""",1.7,"0.9 - 91.9 (634)"
41055,"""Sherman, (OR)""",0.7,"0.4 - 0.8 (531)"
41057,"""Tillamook, (OR)""",0.8,"0.4 - 0.8 (531)"
41065,"""Wasco, (OR)""",2.9,"0.9 - 91.9 (634)"
41067,"""Washington, (OR)""",0.2,"0.2 - 0.3 (767)"
41069,"""Wheeler, (OR)""",0.6,"0.4 - 0.8 (531)"
41071,"""Yamhill, (OR)""",1,"0.9 - 91.9 (634)"
53007,"""Chelan, (WA)""",0.8,"0.4 - 0.8 (531)"
53009,"""Clallam, (WA)""",4.6,"0.9 - 91.9 (634)"
53011,"""Clark, (WA)""",0.4,"0.4 - 0.8 (531)"
53015,"""Cowlitz, (WA)""",1,"0.9 - 91.9 (634)"
53027,"""Grays Harbor, (WA)""",3.8,"0.9 - 91.9 (634)"
53029,"""Island, (WA)""",0.8,"0.4 - 0.8 (531)"
53031,"""Jefferson, (WA)""",1.9,"0.9 - 91.9 (634)"
53033,"""King, (WA)""",0.4,"0.4 - 0.8 (531)"
53035,"""Kitsap, (WA)""",0.8,"0.4 - 0.8 (531)"
53037,"""Kittitas, (WA)""",0.5,"0.4 - 0.8 (531)"
53039,"""Klickitat, (WA)""",2.4,"0.9 - 91.9 (634)"
53041,"""Lewis, (WA)""",0.5,"0.4 - 0.8 (531)"
53045,"""Mason, (WA)""",1.8,"0.9 - 91.9 (634)"
53047,"""Okanogan, (WA)""",9.1,"0.9 - 91.9 (634)"
53049,"""Pacific, (WA)""",2.2,"0.9 - 91.9 (634)"
53053,"""Pierce, (WA)""",1,"0.9 - 91.9 (634)"
53055,"""San Juan, (WA)""",0.8,"0.4 - 0.8 (531)"
53057,"""Skagit, (WA)""",1.5,"0.9 - 91.9 (634)"
53059,"""Skamania, (WA)""",1.8,"0.9 - 91.9 (634)"
53061,"""Snohomish, (WA)""",0.7,"0.4 - 0.8 (531)"
53067,"""Thurston, (WA)""",1.2,"0.9 - 91.9 (634)"
53069,"""Wahkiakum, (WA)""",0.7,"0.4 - 0.8 (531)"
53073,"""Whatcom, (WA)""",2.6,"0.9 - 91.9 (634)"
53077,"""Yakima, (WA)""",3.4,"0.9 - 91.9 (634)"
04001,"""Apache, (AZ)""",73.1,"0.9 - 91.9 (634)"
04003,"""Cochise, (AZ)""",0.9,"0.9 - 91.9 (634)"
04005,"""Coconino, (AZ)""",25.7,"0.9 - 91.9 (634)"
04007,"""Gila, (AZ)""",16,"0.9 - 91.9 (634)"
04009,"""Graham, (AZ)""",12.5,"0.9 - 91.9 (634)"
04011,"""Greenlee, (AZ)""",3.5,"0.9 - 91.9 (634)"
04012,"""La Paz, (AZ)""",11.4,"0.9 - 91.9 (634)"
04013,"""Maricopa, (AZ)""",1.6,"0.9 - 91.9 (634)"
04015,"""Mohave, (AZ)""",1.9,"0.9 - 91.9 (634)"
04017,"""Navajo, (AZ)""",43.5,"0.9 - 91.9 (634)"
04019,"""Pima, (AZ)""",2.4,"0.9 - 91.9 (634)"
04021,"""Pinal, (AZ)""",4.3,"0.9 - 91.9 (634)"
