"cnty_fips","display_name","Value","theme_range"
15003,"""Honolulu, (HI)""",42.6,"1.7 - 48.4 (643)"
15005,"""Kalawao, (HI)""",48.4,"1.7 - 48.4 (643)"
15007,"""Kauai, (HI)""",39.1,"1.7 - 48.4 (643)"
15009,"""Maui, (HI)""",29.8,"1.7 - 48.4 (643)"
41003,"""Benton, (OR)""",7.2,"1.7 - 48.4 (643)"
41005,"""Clackamas, (OR)""",4.4,"1.7 - 48.4 (643)"
41007,"""Clatsop, (OR)""",1.2,"0.9 - 1.6 (577)"
41009,"""Columbia, (OR)""",1.1,"0.9 - 1.6 (577)"
41011,"""Coos, (OR)""",1,"0.9 - 1.6 (577)"
41013,"""Crook, (OR)""",0.7,"0.5 - 0.8 (712)"
41015,"""Curry, (OR)""",0.5,"0.5 - 0.8 (712)"
41017,"""Deschutes, (OR)""",1.2,"0.9 - 1.6 (577)"
41019,"""Douglas, (OR)""",1,"0.9 - 1.6 (577)"
41021,"""Gilliam, (OR)""",1.4,"0.9 - 1.6 (577)"
41027,"""Hood River, (OR)""",1.6,"0.9 - 1.6 (577)"
41029,"""Jackson, (OR)""",1.6,"0.9 - 1.6 (577)"
41031,"""Jefferson, (OR)""",0.7,"0.5 - 0.8 (712)"
41033,"""Josephine, (OR)""",1,"0.9 - 1.6 (577)"
41035,"""Klamath, (OR)""",1,"0.9 - 1.6 (577)"
41037,"""Lake, (OR)""",0.9,"0.9 - 1.6 (577)"
41039,"""Lane, (OR)""",2.8,"1.7 - 48.4 (643)"
41041,"""Lincoln, (OR)""",1.4,"0.9 - 1.6 (577)"
41043,"""Linn, (OR)""",1.1,"0.9 - 1.6 (577)"
41047,"""Marion, (OR)""",2.8,"1.7 - 48.4 (643)"
41051,"""Multnomah, (OR)""",7.9,"1.7 - 48.4 (643)"
41053,"""Polk, (OR)""",2.3,"1.7 - 48.4 (643)"
41055,"""Sherman, (OR)""",1.5,"0.9 - 1.6 (577)"
41057,"""Tillamook, (OR)""",1.1,"0.9 - 1.6 (577)"
41065,"""Wasco, (OR)""",1.5,"0.9 - 1.6 (577)"
41067,"""Washington, (OR)""",10.9,"1.7 - 48.4 (643)"
41069,"""Wheeler, (OR)""",0.4,"0.3 - 0.4 (472)"
41071,"""Yamhill, (OR)""",1.6,"0.9 - 1.6 (577)"
53007,"""Chelan, (WA)""",0.8,"0.5 - 0.8 (712)"
53009,"""Clallam, (WA)""",1.7,"1.7 - 48.4 (643)"
53011,"""Clark, (WA)""",5.2,"1.7 - 48.4 (643)"
53015,"""Cowlitz, (WA)""",1.4,"0.9 - 1.6 (577)"
53027,"""Grays Harbor, (WA)""",1.7,"1.7 - 48.4 (643)"
53029,"""Island, (WA)""",5.2,"1.7 - 48.4 (643)"
53031,"""Jefferson, (WA)""",1.7,"1.7 - 48.4 (643)"
53033,"""King, (WA)""",17.5,"1.7 - 48.4 (643)"
53035,"""Kitsap, (WA)""",5.5,"1.7 - 48.4 (643)"
53037,"""Kittitas, (WA)""",2.4,"1.7 - 48.4 (643)"
53039,"""Klickitat, (WA)""",0.6,"0.5 - 0.8 (712)"
53041,"""Lewis, (WA)""",1.4,"0.9 - 1.6 (577)"
53045,"""Mason, (WA)""",1.5,"0.9 - 1.6 (577)"
53047,"""Okanogan, (WA)""",1.1,"0.9 - 1.6 (577)"
53049,"""Pacific, (WA)""",2,"1.7 - 48.4 (643)"
53053,"""Pierce, (WA)""",6.3,"1.7 - 48.4 (643)"
53055,"""San Juan, (WA)""",1.5,"0.9 - 1.6 (577)"
53057,"""Skagit, (WA)""",2.1,"1.7 - 48.4 (643)"
53059,"""Skamania, (WA)""",1.2,"0.9 - 1.6 (577)"
53061,"""Snohomish, (WA)""",11.2,"1.7 - 48.4 (643)"
53067,"""Thurston, (WA)""",6.4,"1.7 - 48.4 (643)"
53069,"""Wahkiakum, (WA)""",1.8,"1.7 - 48.4 (643)"
53073,"""Whatcom, (WA)""",4.3,"1.7 - 48.4 (643)"
53077,"""Yakima, (WA)""",1,"0.9 - 1.6 (577)"
04001,"""Apache, (AZ)""",0.3,"0.3 - 0.4 (472)"
04003,"""Cochise, (AZ)""",2.2,"1.7 - 48.4 (643)"
04005,"""Coconino, (AZ)""",2,"1.7 - 48.4 (643)"
04007,"""Gila, (AZ)""",0.7,"0.5 - 0.8 (712)"
04009,"""Graham, (AZ)""",0.7,"0.5 - 0.8 (712)"
04011,"""Greenlee, (AZ)""",0.5,"0.5 - 0.8 (712)"
04012,"""La Paz, (AZ)""",0.7,"0.5 - 0.8 (712)"
04013,"""Maricopa, (AZ)""",4.2,"1.7 - 48.4 (643)"
04015,"""Mohave, (AZ)""",1.2,"0.9 - 1.6 (577)"
04017,"""Navajo, (AZ)""",0.7,"0.5 - 0.8 (712)"
04019,"""Pima, (AZ)""",2.9,"1.7 - 48.4 (643)"
04021,"""Pinal, (AZ)""",1.8,"1.7 - 48.4 (643)"
04023,"""Santa Cruz, (AZ)""",0.8,"0.5 - 0.8 (712)"
04025,"""Yavapai, (AZ)""",0.9,"0.9 - 1.6 (577)"
04027,"""Yuma, (AZ)""",1.2,"0.9 - 1.6 (577)"
